timestamp,L1.V,L1.P,L1.Q,L1.S,L1.I,L1.PF,F,measure_cons
2022-02-20T09:39:00.000Z,234.2,308.7,118.9,331.1,1.518,0.932,50,308.7
2022-02-20T09:40:00.000Z,233.1,313.1,114.8,333.5,1.529,0.938,50,313.1
2022-02-20T09:41:00.000Z,235,276.8,121.4,302,1.393,0.915,49.9,276.8
2022-02-20T09:42:00.000Z,234.9,278.6,120,303.3,1.396,0.918,49.9,278.6
2022-02-20T09:43:00.000Z,235,276.3,120.5,301.5,1.39,0.916,49.9,276.3
2022-02-20T09:44:00.000Z,234.3,279.5,115.4,302.3,1.395,0.924,50,279.5
2022-02-20T09:45:00.000Z,231.5,1370.6,107.7,1356.5,5.951,0.991,49.9,1370.6
2022-02-20T09:46:00.000Z,232,1438.1,108.5,1442,6.229,0.997,49.9,1438.1
2022-02-20T09:47:00.000Z,232.3,1530.6,210.2,1545.1,6.584,0.99,49.9,1530.6
2022-02-20T09:48:00.000Z,231.8,1429.4,276,1456.9,6.301,0.979,50,1429.4
2022-02-20T09:49:00.000Z,233.5,981.3,288,1022.7,4.402,0.959,50,981.3
2022-02-20T09:50:00.000Z,232.7,1326,280.8,1362.3,5.88,0.964,50,1326
2022-02-20T09:51:00.000Z,229,3432.3,256.3,3460.3,15.109,0.997,50,3432.3
2022-02-20T09:52:00.000Z,230,2886.2,260.4,2898.3,12.594,0.995,49.9,2886.2
2022-02-20T09:53:00.000Z,229.8,2869.4,259.5,2881.2,12.531,0.995,50,2869.4
2022-02-20T09:54:00.000Z,225.5,4384.4,240.3,4391.2,19.479,0.998,50,4384.4
2022-02-20T09:55:00.000Z,223.8,4938.9,232.5,4928,22.07,0.998,49.9,4938.9
2022-02-20T09:56:00.000Z,222,5570.8,226.2,5574.9,25.088,0.999,49.9,5570.8
2022-02-20T09:57:00.000Z,225.2,4319.7,235.8,4336.2,19.238,0.998,49.9,4319.7
2022-02-20T09:58:00.000Z,228.2,2830.7,248.3,2840.7,12.428,0.996,49.9,2830.7
2022-02-20T09:59:00.000Z,228.2,2825,248.6,2835.9,12.422,0.996,49.9,2825
2022-02-20T10:00:00.000Z,227.6,2813.8,244.2,2824.7,12.404,0.996,49.9,2813.8
2022-02-20T10:01:00.000Z,227.1,2806.4,243.5,2817.2,12.398,0.996,49.8,2806.4
2022-02-20T10:02:00.000Z,227.4,2810.1,242.2,2820.9,12.397,0.996,49.9,2810.1
2022-02-20T10:03:00.000Z,227.1,2802.3,241.5,2812.9,12.378,0.996,49.9,2802.3
2022-02-20T10:04:00.000Z,228.3,2832.3,243.6,2842.7,12.444,0.996,50,2832.3
2022-02-20T10:05:00.000Z,228.1,2566.6,177.6,2574.2,11.324,0.994,50.1,2566.6
2022-02-20T10:06:00.000Z,232.5,287,108.7,307,1.433,0.934,50,287
2022-02-20T10:07:00.000Z,232.9,285,112.6,306.8,1.426,0.93,50,285
2022-02-20T10:08:00.000Z,233.5,289.4,114.5,311.5,1.441,0.929,49.9,289.4
2022-02-20T10:09:00.000Z,233.6,283.9,115.2,306.2,1.419,0.926,49.9,283.9
2022-02-20T10:10:00.000Z,230.8,280.3,106.3,299.8,1.407,0.935,50,280.3
2022-02-20T10:11:00.000Z,231.1,280,107.2,299.5,1.412,0.933,50,280
2022-02-20T10:12:00.000Z,230.8,290.7,104.7,309.2,1.443,0.94,49.9,290.7
2022-02-20T10:13:00.000Z,232.6,327.4,110.9,345.9,1.589,0.946,50,327.4
2022-02-20T10:14:00.000Z,233.5,327,113.3,346,1.583,0.944,50,327
2022-02-20T10:15:00.000Z,230.2,2254.8,94.3,2259.8,9.874,0.986,50.1,2254.8
2022-02-20T10:16:00.000Z,229.1,2795.6,90.4,2796.8,12.2,0.999,49.9,2795.6
2022-02-20T10:17:00.000Z,229.7,2794.7,93.1,2796,12.164,0.999,49.9,2794.7
2022-02-20T10:18:00.000Z,229.2,2780.2,89,2782,12.133,0.999,50,2780.2
2022-02-20T10:19:00.000Z,228.9,2770.1,89,2771.3,12.103,0.999,49.9,2770.1
2022-02-20T10:20:00.000Z,228.4,2756.1,87,2757.3,12.069,0.999,49.9,2756.1
2022-02-20T10:21:00.000Z,228.2,2742.3,90.4,2743.7,12.022,0.999,49.9,2742.3
2022-02-20T10:22:00.000Z,228.1,2742.3,88.4,2743.3,12.026,0.999,49.9,2742.3
2022-02-20T10:23:00.000Z,227.3,2726.8,85.7,2728.1,11.996,0.999,49.9,2726.8
2022-02-20T10:24:00.000Z,227.9,2735.2,86.6,2736.7,12.006,0.999,50,2735.2
2022-02-20T10:25:00.000Z,226.3,2694.3,80,2696,11.906,0.999,49.9,2694.3
2022-02-20T10:26:00.000Z,225.9,2688.7,78.3,2690.5,11.904,0.999,49.9,2688.7
2022-02-20T10:27:00.000Z,225.4,2714.2,75.8,2715.4,12.042,0.999,50,2714.2
2022-02-20T10:28:00.000Z,225.9,2693.2,78,2694.3,11.922,0.999,50,2693.2
2022-02-20T10:29:00.000Z,225.9,2662,76.4,2662.7,11.785,0.999,50,2662
2022-02-20T10:30:00.000Z,226.1,2659.7,76.1,2660.7,11.763,0.999,50,2659.7
2022-02-20T10:31:00.000Z,224.9,2688.9,126.6,2692.9,11.972,0.998,49.9,2688.9
2022-02-20T10:32:00.000Z,223.7,2755.6,229.2,2764.7,12.358,0.996,49.9,2755.6
2022-02-20T10:33:00.000Z,225.1,2781.7,237.5,2792,12.396,0.996,49.9,2781.7
2022-02-20T10:34:00.000Z,226.4,2801.3,246.1,2812.4,12.416,0.996,49.9,2801.3
2022-02-20T10:35:00.000Z,225.7,2786.7,242.8,2797.1,12.386,0.996,50,2786.7
2022-02-20T10:36:00.000Z,226,2794.9,242.4,2805.1,12.407,0.996,50,2794.9
2022-02-20T10:37:00.000Z,226.1,2793.9,241.1,2804.5,12.401,0.996,50,2793.9
2022-02-20T10:38:00.000Z,226.2,2775.6,240.3,2785.9,12.308,0.996,50,2775.6
2022-02-20T10:39:00.000Z,225.2,2760.7,240.2,2770.9,12.296,0.996,49.9,2760.7
2022-02-20T10:40:00.000Z,226.2,2786.1,243.9,2796.4,12.361,0.996,49.9,2786.1
2022-02-20T10:41:00.000Z,226.7,2811.7,247.8,2822.3,12.443,0.996,49.9,2811.7
2022-02-20T10:42:00.000Z,225.8,2772.1,244.7,2782.7,12.319,0.996,49.8,2772.1
2022-02-20T10:43:00.000Z,225.2,2741.4,244.3,2752.1,12.213,0.996,49.9,2741.4
2022-02-20T10:44:00.000Z,225.5,2741.4,246.8,2752.4,12.2,0.995,49.9,2741.4
2022-02-20T10:45:00.000Z,225.8,2700.6,258.7,2713.2,12.009,0.995,50,2700.6
2022-02-20T10:46:00.000Z,227.1,2720.2,267.4,2733.2,12.026,0.995,49.9,2720.2
2022-02-20T10:47:00.000Z,227.7,2744.1,269.1,2757.9,12.102,0.995,49.9,2744.1
2022-02-20T10:48:00.000Z,228,2727.1,244.2,2738.4,12.005,0.996,49.9,2727.1
2022-02-20T10:49:00.000Z,227.8,2622.4,108,2624.7,11.516,0.999,49.9,2622.4
2022-02-20T10:50:00.000Z,227.6,2618,107.5,2620.1,11.505,0.999,49.9,2618
2022-02-20T10:51:00.000Z,226.3,2588.7,104.6,2591,11.442,0.999,49.9,2588.7
2022-02-20T10:52:00.000Z,226.2,2586.1,104.4,2588.1,11.435,0.999,49.9,2586.1
2022-02-20T10:53:00.000Z,225.7,2574.7,104.2,2576.7,11.409,0.999,49.9,2574.7
2022-02-20T10:54:00.000Z,225.7,2572.9,104,2575,11.404,0.999,50,2572.9
2022-02-20T10:55:00.000Z,226.1,2580.7,105.7,2583.3,11.418,0.999,49.9,2580.7
2022-02-20T10:56:00.000Z,229.6,490.3,124.1,521.3,2.496,0.874,50,490.3
2022-02-20T10:57:00.000Z,228.4,208.5,122.1,241.6,1.152,0.863,49.9,208.5
2022-02-20T10:58:00.000Z,228.9,208.7,122.2,241.8,1.15,0.862,50,208.7
2022-02-20T10:59:00.000Z,229.6,209.2,123.6,242.9,1.153,0.861,50.1,209.2
2022-02-20T11:00:00.000Z,231.3,210.7,127.5,246.3,1.163,0.855,50.1,210.7
2022-02-20T11:01:00.000Z,231.7,211.6,129.4,248,1.172,0.853,50,211.6
2022-02-20T11:02:00.000Z,231.1,211.3,129.1,247.6,1.169,0.853,49.9,211.3
2022-02-20T11:03:00.000Z,230.9,211.9,129,248.1,1.17,0.854,49.9,211.9
2022-02-20T11:04:00.000Z,231.5,212.2,130.1,248.9,1.172,0.852,49.9,212.2
2022-02-20T11:05:00.000Z,231.3,211.3,130.1,248.1,1.167,0.851,49.9,211.3
2022-02-20T11:06:00.000Z,231.5,212.5,129.4,248.8,1.172,0.853,49.9,212.5
2022-02-20T11:07:00.000Z,231,211.7,128,247.3,1.17,0.855,49.9,211.7
2022-02-20T11:08:00.000Z,230.2,210.6,125.2,245,1.162,0.859,49.9,210.6
2022-02-20T11:09:00.000Z,229.6,210.6,122.8,243.8,1.158,0.864,50,210.6
2022-02-20T11:10:00.000Z,229.8,211,123.5,244.5,1.165,0.863,50,211
2022-02-20T11:11:00.000Z,230,210.8,123.9,244.5,1.166,0.862,50,210.8
2022-02-20T11:12:00.000Z,230,211,124.3,244.8,1.164,0.861,50,211
2022-02-20T11:13:00.000Z,230.8,211.4,126.9,246.5,1.167,0.857,50,211.4
2022-02-20T11:14:00.000Z,230.8,210.8,126.6,245.9,1.166,0.857,50,210.8
2022-02-20T11:15:00.000Z,230.5,331.4,275.6,407.4,1.957,0.763,50,331.4
2022-02-20T11:16:00.000Z,230.6,318.2,295.4,434.2,1.938,0.732,49.9,318.2
2022-02-20T11:17:00.000Z,230.4,306.1,295,425.2,1.903,0.72,49.9,306.1
2022-02-20T11:18:00.000Z,230.6,312.6,292.1,427.7,1.909,0.73,49.9,312.6
2022-02-20T11:19:00.000Z,231.1,324.1,293.3,437,1.943,0.741,50,324.1
2022-02-20T11:20:00.000Z,231.2,325.9,295.6,439.9,1.953,0.74,49.9,325.9
2022-02-20T11:21:00.000Z,230,326.2,290.5,436.8,1.95,0.746,49.9,326.2
2022-02-20T11:22:00.000Z,229.5,326.2,287.7,434.9,1.946,0.749,49.9,326.2
2022-02-20T11:23:00.000Z,229.2,326.8,285.8,434.1,1.947,0.752,49.9,326.8
2022-02-20T11:24:00.000Z,230,328,288.6,436.9,1.952,0.75,50,328
2022-02-20T11:25:00.000Z,230.1,327.8,288.1,436.3,1.951,0.751,50,327.8
2022-02-20T11:26:00.000Z,230.3,325,291.6,436.6,1.948,0.744,49.9,325
2022-02-20T11:27:00.000Z,230.1,325.1,289.5,435.3,1.944,0.746,49.9,325.1
2022-02-20T11:28:00.000Z,229.7,323,289.1,433.4,1.939,0.745,49.9,323
2022-02-20T11:29:00.000Z,229.9,323.2,289.2,433.7,1.938,0.745,49.9,323.2
2022-02-20T11:30:00.000Z,230.4,323.8,292.3,436.1,1.945,0.742,49.9,323.8
2022-02-20T11:31:00.000Z,230.4,323.1,292.7,435.9,1.945,0.741,49.9,323.1
2022-02-20T11:32:00.000Z,231.1,211.3,124.1,245,1.159,0.862,50,211.3
2022-02-20T11:33:00.000Z,230.6,208.4,126.3,243.8,1.154,0.855,50,208.4
2022-02-20T11:34:00.000Z,228.2,205.7,118.7,237.5,1.14,0.866,50,205.7
2022-02-20T11:35:00.000Z,228.3,205.8,119.7,238,1.141,0.864,50,205.8
2022-02-20T11:36:00.000Z,228.3,205,120.7,237.9,1.142,0.861,49.9,205
2022-02-20T11:37:00.000Z,227.9,205.9,120.2,238.4,1.146,0.863,49.9,205.9
2022-02-20T11:38:00.000Z,227.6,203.7,119.4,236.1,1.141,0.862,50,203.7
2022-02-20T11:39:00.000Z,227.1,204.3,116.8,235.2,1.14,0.868,50,204.3
2022-02-20T11:40:00.000Z,227,205.5,117.5,236.6,1.146,0.868,49.9,205.5
2022-02-20T11:41:00.000Z,230.2,206.8,125.9,242.1,1.156,0.854,49.9,206.8
2022-02-20T11:42:00.000Z,230.9,208.3,127.3,244,1.159,0.853,50,208.3
2022-02-20T11:43:00.000Z,230.9,207.6,127.2,243.4,1.154,0.852,50,207.6
2022-02-20T11:44:00.000Z,231.9,209.2,132.2,247.5,1.164,0.845,49.9,209.2
2022-02-20T11:45:00.000Z,231.4,207.6,131.2,245.6,1.156,0.845,49.9,207.6
2022-02-20T11:46:00.000Z,230.9,206.5,129.3,243.5,1.152,0.847,49.9,206.5
2022-02-20T11:47:00.000Z,231.4,206.3,131.2,244.4,1.155,0.844,49.9,206.3
2022-02-20T11:48:00.000Z,230.5,206.5,126.9,242.4,1.15,0.852,50,206.5
2022-02-20T11:49:00.000Z,229.2,204.5,123.2,238.7,1.145,0.856,50,204.5
2022-02-20T11:50:00.000Z,229.6,205,124.3,239.7,1.145,0.855,50,205
2022-02-20T11:51:00.000Z,229.4,204.6,124.1,239.3,1.144,0.854,49.9,204.6
2022-02-20T11:52:00.000Z,228.8,204.8,122.6,238.7,1.143,0.858,49.9,204.8
2022-02-20T11:53:00.000Z,229,204.8,121.6,238.2,1.138,0.859,50,204.8
2022-02-20T11:54:00.000Z,229.5,205.7,123,239.6,1.142,0.858,50,205.7
2022-02-20T11:55:00.000Z,229.8,205.6,125.1,240.7,1.143,0.854,49.9,205.6
2022-02-20T11:56:00.000Z,230.5,206.2,127.4,242.4,1.149,0.85,49.9,206.2
2022-02-20T11:57:00.000Z,230.1,204.4,125.6,239.9,1.142,0.852,50,204.4
2022-02-20T11:58:00.000Z,227.9,202,120.1,235,1.134,0.859,49.9,202
2022-02-20T11:59:00.000Z,226.7,240.1,127.4,276.4,1.216,0.883,49.9,240.1
2022-02-20T12:00:00.000Z,228.1,205.4,92,225,1.094,0.912,49.9,205.4
2022-02-20T12:01:00.000Z,228.6,193.8,93.2,215.1,1.051,0.901,50.1,193.8
2022-02-20T12:02:00.000Z,228.4,192.6,88.3,211.9,1.041,0.908,50.3,192.6
2022-02-20T12:03:00.000Z,228.7,203.1,90.8,222.4,1.081,0.913,50,203.1
2022-02-20T12:04:00.000Z,228.1,207.4,89,225.6,1.096,0.919,50,207.4
2022-02-20T12:05:00.000Z,225.9,205.7,86.1,223,1.094,0.922,50,205.7
2022-02-20T12:06:00.000Z,225.1,207.2,83.2,223.2,1.099,0.928,50.1,207.2
2022-02-20T12:07:00.000Z,224.9,208.2,85.1,224.8,1.106,0.925,50,208.2
2022-02-20T12:08:00.000Z,225.6,207.2,87.2,224.9,1.099,0.921,49.9,207.2
2022-02-20T12:09:00.000Z,228.2,209.1,91.4,228.2,1.099,0.916,49.8,209.1
2022-02-20T12:10:00.000Z,228.1,208.8,91.3,227.9,1.098,0.916,49.8,208.8
2022-02-20T12:11:00.000Z,227.8,208.4,90.1,227,1.097,0.918,49.9,208.4
2022-02-20T12:12:00.000Z,228,208.1,89.7,226.7,1.093,0.918,49.9,208.1
2022-02-20T12:13:00.000Z,227.7,207.6,89.5,226.1,1.091,0.918,49.9,207.6
2022-02-20T12:14:00.000Z,227.2,206,88.3,224,1.087,0.919,50,206
2022-02-20T12:15:00.000Z,229.5,111,-50.9,135.6,0.613,0.809,50,111
2022-02-20T12:16:00.000Z,229.3,93.1,-72.1,117.8,0.513,0.79,50.2,93.1
2022-02-20T12:17:00.000Z,228.4,92.7,-71.3,116.9,0.512,0.792,50.1,92.7
2022-02-20T12:18:00.000Z,231.4,94,-69,116.5,0.503,0.806,49.9,94
2022-02-20T12:19:00.000Z,233.4,94.6,-68,116.4,0.498,0.812,49.9,94.6
2022-02-20T12:20:00.000Z,233.8,94.7,-68.2,116.7,0.498,0.811,50,94.7
2022-02-20T12:21:00.000Z,233.8,94.6,-68.9,116.9,0.5,0.808,50,94.6
2022-02-20T12:22:00.000Z,233,95,-70.5,118.2,0.507,0.802,50,95
2022-02-20T12:23:00.000Z,233.4,95,-69.9,118,0.505,0.805,50,95
2022-02-20T12:24:00.000Z,233.8,92.8,-68.8,115.5,0.494,0.803,50,92.8
2022-02-20T12:25:00.000Z,232.9,94,-68.9,116.5,0.499,0.806,49.9,94
2022-02-20T12:26:00.000Z,233.7,93.2,-68.3,115.5,0.493,0.806,49.9,93.2
2022-02-20T12:27:00.000Z,233.8,94,-69.6,117,0.5,0.803,50.1,94
2022-02-20T12:28:00.000Z,233,94.1,-70.4,117.4,0.504,0.801,50.2,94.1
2022-02-20T12:29:00.000Z,233,93.9,-69.1,116.6,0.5,0.805,50,93.9
2022-02-20T12:30:00.000Z,232.9,93.9,-69.7,116.8,0.501,0.802,50.1,93.9
2022-02-20T12:31:00.000Z,233.1,93.4,-68.6,115.8,0.496,0.806,49.9,93.4
2022-02-20T12:32:00.000Z,233.3,93,-68.5,115.4,0.494,0.805,49.8,93
2022-02-20T12:33:00.000Z,233.1,93.6,-68.9,116.2,0.498,0.805,49.9,93.6
2022-02-20T12:34:00.000Z,233.7,94,-69,116.7,0.499,0.806,50,94
2022-02-20T12:35:00.000Z,234.4,93.8,-69.3,116.6,0.497,0.804,50.1,93.8
2022-02-20T12:36:00.000Z,234.2,94.9,-68.7,117.1,0.499,0.81,49.9,94.9
2022-02-20T12:37:00.000Z,233.5,94.4,-70.3,117.6,0.503,0.802,50,94.4
2022-02-20T12:38:00.000Z,230.7,94.8,-73.9,120.2,0.52,0.789,49.9,94.8
2022-02-20T12:39:00.000Z,230.7,95.7,-73.6,120.7,0.523,0.793,49.9,95.7
2022-02-20T12:40:00.000Z,229.5,95.2,-73.4,120.1,0.523,0.792,49.9,95.2
2022-02-20T12:41:00.000Z,232,96.6,-74.2,121.7,0.524,0.793,49.9,96.6
2022-02-20T12:42:00.000Z,233.7,126.6,-45.4,156,0.725,0.821,50,126.6
2022-02-20T12:43:00.000Z,233.5,219.1,95.4,238.9,1.12,0.917,50,219.1
2022-02-20T12:44:00.000Z,234,218.1,102.1,240.8,1.125,0.905,49.9,218.1
2022-02-20T12:45:00.000Z,233.5,216.9,100.8,239.2,1.116,0.906,49.9,216.9
2022-02-20T12:46:00.000Z,233.6,216.7,99.2,238.2,1.112,0.909,50,216.7
2022-02-20T12:47:00.000Z,232.1,213.9,97.6,235.1,1.102,0.909,50,213.9
2022-02-20T12:48:00.000Z,232.7,212.6,100.3,235,1.1,0.904,49.9,212.6
2022-02-20T12:49:00.000Z,232.4,212.2,99.3,234.3,1.099,0.905,49.9,212.2
2022-02-20T12:50:00.000Z,231.4,210.9,96.3,231.8,1.093,0.909,49.9,210.9
2022-02-20T12:51:00.000Z,232,210.9,97,232.1,1.091,0.908,50,210.9
2022-02-20T12:52:00.000Z,232.4,210.4,94.7,230.7,1.086,0.912,50.2,210.4
2022-02-20T12:53:00.000Z,232.4,211.2,94.4,231.2,1.086,0.913,50.2,211.2
2022-02-20T12:54:00.000Z,232.6,209.5,97.1,230.9,1.083,0.907,50,209.5
2022-02-20T12:55:00.000Z,231.8,209.1,96.7,230.3,1.082,0.907,49.9,209.1
2022-02-20T12:56:00.000Z,231.7,208.5,96.8,229.7,1.08,0.907,49.9,208.5
2022-02-20T12:57:00.000Z,231.7,208,96.8,229.4,1.079,0.906,49.9,208
2022-02-20T12:58:00.000Z,231.3,188.1,68.5,208.9,0.977,0.892,49.9,188.1
2022-02-20T12:59:00.000Z,231.6,92.7,-71.8,117.2,0.505,0.79,50,92.7
2022-02-20T13:00:00.000Z,232.6,92.3,-70,115.8,0.497,0.797,49.9,92.3
2022-02-20T13:01:00.000Z,234.4,92.5,-68.6,115.2,0.491,0.803,49.9,92.5
2022-02-20T13:02:00.000Z,234.5,91.5,-68,113.9,0.485,0.803,49.9,91.5
2022-02-20T13:03:00.000Z,234.7,93,-68.5,115.5,0.491,0.804,50,93
2022-02-20T13:04:00.000Z,234.7,91.8,-68.6,114.6,0.488,0.801,50,91.8
2022-02-20T13:05:00.000Z,233.3,92.7,-68.7,115.4,0.494,0.803,49.9,92.7
2022-02-20T13:06:00.000Z,232.6,92.7,-69.4,115.7,0.497,0.801,50,92.7
2022-02-20T13:07:00.000Z,233.8,92.7,-68.6,115.2,0.492,0.803,50,92.7
2022-02-20T13:08:00.000Z,238,94.4,-66.1,115.3,0.484,0.819,49.9,94.4
2022-02-20T13:09:00.000Z,236.2,93.5,-67,115.1,0.487,0.813,49.9,93.5
2022-02-20T13:10:00.000Z,235.2,92.9,-66.7,114.3,0.485,0.812,49.8,92.9
2022-02-20T13:11:00.000Z,232.5,91.9,-68.9,114.8,0.493,0.8,49.9,91.9
2022-02-20T13:12:00.000Z,228.8,89.6,-70.1,113.6,0.496,0.787,49.9,89.6
2022-02-20T13:13:00.000Z,228.2,90.6,-71.2,115.2,0.504,0.786,50,90.6
2022-02-20T13:14:00.000Z,227.9,90.5,-71,115.1,0.504,0.786,50,90.5
2022-02-20T13:15:00.000Z,229,89.5,-70.6,113.9,0.497,0.785,50,89.5
2022-02-20T13:16:00.000Z,228.4,90.4,-70.2,114.4,0.501,0.79,49.8,90.4
2022-02-20T13:17:00.000Z,230.1,90,-69.3,113.5,0.493,0.792,49.9,90
2022-02-20T13:18:00.000Z,230,89.8,-69.9,113.7,0.494,0.789,49.9,89.8
2022-02-20T13:19:00.000Z,231,90.4,-70.2,114.4,0.495,0.79,50,90.4
2022-02-20T13:20:00.000Z,231.6,91.5,-70.9,115.7,0.5,0.79,50.1,91.5
2022-02-20T13:21:00.000Z,232.6,91.2,-70.3,115.1,0.494,0.791,50.1,91.2
2022-02-20T13:22:00.000Z,232.6,92.6,-70.4,116.3,0.5,0.796,50,92.6
2022-02-20T13:23:00.000Z,232.5,92.1,-68.5,114.7,0.493,0.802,49.8,92.1
2022-02-20T13:24:00.000Z,232.9,92.3,-69,115.3,0.494,0.801,49.8,92.3
2022-02-20T13:25:00.000Z,232.6,169.3,-0.3,197,0.87,0.832,49.9,169.3
2022-02-20T13:26:00.000Z,233.2,350.8,264.7,442,1.977,0.788,50.2,350.8
2022-02-20T13:27:00.000Z,233.1,342.2,303.5,457.4,2.009,0.748,50.1,342.2
2022-02-20T13:28:00.000Z,233.7,329.3,307.7,450.6,1.975,0.73,50.1,329.3
2022-02-20T13:29:00.000Z,233.8,331.4,307.2,451.9,1.979,0.733,50,331.4
2022-02-20T13:30:00.000Z,234.4,341,310.3,461,2.013,0.739,49.9,341
2022-02-20T13:31:00.000Z,235,342.5,312.5,463.6,2.018,0.738,50,342.5
2022-02-20T13:32:00.000Z,234.5,343.4,308.9,461.9,2.015,0.743,50,343.4
2022-02-20T13:33:00.000Z,233.1,340.6,303.5,456.1,2.003,0.746,50,340.6
2022-02-20T13:34:00.000Z,232.3,354.3,300.1,464.8,2.052,0.762,49.9,354.3
2022-02-20T13:35:00.000Z,232.5,341,301.1,454.8,2.003,0.749,50,341
2022-02-20T13:36:00.000Z,232.8,346.6,303.4,460.6,2.027,0.752,49.9,346.6
2022-02-20T13:37:00.000Z,233.3,371.9,304,480.8,2.101,0.773,50.1,371.9
2022-02-20T13:38:00.000Z,233.1,344.7,297.8,455.7,2.002,0.756,50.3,344.7
2022-02-20T13:39:00.000Z,232.6,381.5,296.6,483.7,2.123,0.787,50.2,381.5
2022-02-20T13:40:00.000Z,230.9,427.8,271.3,506.7,2.25,0.843,50.1,427.8
2022-02-20T13:41:00.000Z,232.1,397,280.2,485.8,2.144,0.816,49.9,397
2022-02-20T13:42:00.000Z,231.8,408.8,276.6,493.8,2.181,0.828,49.9,408.8
2022-02-20T13:43:00.000Z,232.7,410.4,285.9,500.2,2.199,0.82,49.9,410.4
2022-02-20T13:44:00.000Z,232.4,444.5,282.4,526.4,2.313,0.843,49.9,444.5
2022-02-20T13:45:00.000Z,229.8,1984.5,217.1,1978.5,8.761,0.933,49.9,1984.5
2022-02-20T13:46:00.000Z,229.7,2767.7,91.9,2768.8,12.048,0.999,50.1,2767.7
2022-02-20T13:47:00.000Z,230.8,2770.4,94.5,2771.6,12,0.999,50.1,2770.4
2022-02-20T13:48:00.000Z,231.1,2765,96.7,2766.9,11.963,0.999,50,2765
2022-02-20T13:49:00.000Z,231.7,2776.2,98.9,2777.9,11.982,0.999,50,2776.2
2022-02-20T13:50:00.000Z,232.3,2787.4,101.9,2789.8,11.999,0.999,49.9,2787.4
2022-02-20T13:51:00.000Z,231.7,2377.6,105.9,2424.8,10.325,0.986,49.9,2377.6
2022-02-20T13:52:00.000Z,235.5,292.1,125.4,318.3,1.429,0.918,49.9,292.1
2022-02-20T13:53:00.000Z,234.5,689.6,118.8,703.7,3.048,0.969,50,689.6
2022-02-20T13:54:00.000Z,235.5,890.1,126.1,898.7,3.839,0.99,49.9,890.1
2022-02-20T13:55:00.000Z,236,888.4,126.1,897.1,3.824,0.99,50,888.4
2022-02-20T13:56:00.000Z,234.9,875.6,123.3,884.6,3.787,0.99,50.1,875.6
2022-02-20T13:57:00.000Z,233,2007.1,115.2,2011.7,8.653,0.996,50.1,2007.1
2022-02-20T13:58:00.000Z,232.9,1553.2,119.4,1568.7,6.685,0.991,50,1553.2
2022-02-20T13:59:00.000Z,233.4,1631.9,122.8,1638.5,7.111,0.989,49.9,1631.9
2022-02-20T14:00:00.000Z,233.2,1895.5,121.5,1876.7,8.179,0.995,49.9,1895.5
2022-02-20T14:01:00.000Z,234.1,1924.3,122.9,1910.3,8.27,0.996,50,1924.3
2022-02-20T14:02:00.000Z,235.6,1628.6,127.7,1669.3,7.031,0.977,49.9,1628.6
2022-02-20T14:03:00.000Z,236,1619.6,128.2,1653.3,7.088,0.982,49.9,1619.6
2022-02-20T14:04:00.000Z,235.8,1702.7,127.1,1732.9,7.118,0.994,50,1702.7
2022-02-20T14:05:00.000Z,236.7,1464.4,128.9,1475.5,6.244,0.975,49.9,1464.4
2022-02-20T14:06:00.000Z,236.8,1092.6,130.9,1085.5,4.781,0.948,50,1092.6
2022-02-20T14:07:00.000Z,235.9,1144.4,123.6,1133.3,4.92,0.962,50.1,1144.4
2022-02-20T14:08:00.000Z,234.6,1629.8,126.5,1641.4,7.074,0.974,49.9,1629.8
2022-02-20T14:09:00.000Z,230.4,3838.3,92.3,3840.3,16.765,0.999,49.9,3838.3
2022-02-20T14:10:00.000Z,229.5,3665.8,75.3,3645.6,15.933,0.999,49.9,3665.8
2022-02-20T14:11:00.000Z,229.1,3556.9,71.2,3556.6,15.614,0.999,50.1,3556.9
2022-02-20T14:12:00.000Z,228.1,3827.4,178.5,3833.6,16.909,0.998,50,3827.4
2022-02-20T14:13:00.000Z,226.8,4468.4,227.5,4518.9,19.695,0.998,50,4468.4
2022-02-20T14:14:00.000Z,226.9,4794.5,223.8,4835.9,21.259,0.998,50,4794.5
2022-02-20T14:15:00.000Z,226,5354.2,216.7,5379.6,23.611,0.999,50.1,5354.2
2022-02-20T14:16:00.000Z,224.5,6085.8,213.8,6103.4,27.13,0.999,50.1,6085.8
2022-02-20T14:17:00.000Z,227.8,4077.4,235.1,4149.2,17.985,0.997,49.9,4077.4
2022-02-20T14:18:00.000Z,226.6,4719.3,234.4,4749.1,20.981,0.997,49.8,4719.3
2022-02-20T14:19:00.000Z,224.9,5185.1,219.2,5177.1,23.298,0.998,49.9,5185.1
2022-02-20T14:20:00.000Z,224.1,5561.8,221.1,5480.8,25,0.998,49.8,5561.8
2022-02-20T14:21:00.000Z,225,5086,224.9,5066.6,22.639,0.998,49.7,5086
2022-02-20T14:22:00.000Z,226.7,4376.5,227.1,4388.3,19.451,0.997,49.9,4376.5
2022-02-20T14:23:00.000Z,226.1,4394.6,224.3,4433.1,19.645,0.998,50,4394.6
2022-02-20T14:24:00.000Z,226.5,4913.1,226.9,4952.5,21.817,0.998,49.9,4913.1
2022-02-20T14:25:00.000Z,228.4,4973.2,234,4979,21.728,0.998,49.8,4973.2
2022-02-20T14:26:00.000Z,230,4092.3,242.3,4102,17.825,0.997,49.9,4092.3
